Make,Model,Variant,sale_quantity,sale_month,Ex_Showroom_Price,Displacement,Type,Emission_Norm,Fuel_Type,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Seating_Capacity,Airbags,Number_of_Airbags,Body_Type,Height,Length,Width,Fuel_System,Total_revenue,Price_Range
Mercedes-Benz,Mercedes-Benz C-Class,C 200 Progressive,0.948,5,4.654,1497.0,Automatic,BS VI,Petrol,12.059999999999999,,5.0,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Driver knee airbag",7,Sedan,1442.0,4686,1810.0,Injection,4.411992,Medium Price Range
Toyota,Prius,Z8,0.094,6,4.509,1798.0,Automatic,BS IV,Hybrid,23.9,,5.0,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag, Curtain airbags, Driver frontal airbag",7,Sedan,1490.0,4540,1760.0,Injection,0.423846,Medium Price Range
Lexus,Es,300H,0.368,4,5.695,2487.0,Automatic,BS IV,Hybrid,17.8,,5.0,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Curtain airbags",10,Sedan,1445.0,4975,1865.0,Injection,2.09576,High Price Range
Lexus,Nx 300H,F-Sport,0.415,7,6.06,2494.0,Automatic,BS IV,Petrol,18.3,,5.0,"Driver curtain airbag, Rear passenger curtain airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Front passenger curtain airbag",8,SUV,1645.0,464,1845.0,Injection,2.5149,High Price Range
Lexus,Nx 300H,Luxury,0.35,7,5.99,2494.0,Automatic,BS IV,Petrol,18.3,,5.0,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",8,SUV,1645.0,4640,1845.0,Injection,2.0965,High Price Range
Jaguar,F-Pace,Prestige,0.518,7,6.46378,1999.0,Automatic,BS IV,Diesel,16.380000000000003,,5.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger curtain airbag, Rear passenger curtain airbags",6,SUV,1651.0,4731,2175.0,Injection,3.34823804,High Price Range
Jaguar,F-Pace,Prestige Petrol,0.473,2,6.422809,1997.0,Automatic,BS IV,Petrol,21.27,,5.0,"Curtain airbags, Driver frontal airbag, Front passenger curtain airbag, Front passenger frontal airbag, Rear passenger curtain airbags",6,SUV,1651.0,4731,2175.0,Injection,3.037988657,High Price Range
Volvo,V90 Cross Country,D5 Inscription,0.417,5,6.531,1969.0,Automatic,BS IV,Diesel,17.2,,5.0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",6,SUV,1543.0,4950,2052.0,Injection,2.723427,High Price Range
Audi,A5 Cabriolet,2.0 Tdi,0.484,7,6.9482,1968.0,Automatic,BS IV,Diesel,17.2,,4.0,"Driver frontal airbag, Front passenger frontal airbag, Driver head airbag, Front passenger head airbag",4,Convertible,1386.0,4733,1843.0,Injection,3.3629288,High Price Range
Mercedes-Benz,Mercedes-Benz Gle,300D 4Matic,0.49,6,7.37,1950.0,Automatic,BS VI,Diesel,18.25,,5.0,"Front passenger head airbag, Drive side airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",7,SUV,1772.0,4924,2157.0,Injection,3.6113,High Price Range
Mercedes-Benz,Mercedes-Benz Gle,400D 4Matic Hip Hop Edition,0.081,2,12.5,2925.0,Automatic,BS VI,Diesel,18.25,,5.0,"Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Front passenger head airbag, Drive side airbag",7,SUV,1772.0,4924,2157.0,Injection,1.0125,High Price Range
Mercedes-Benz,Mercedes-Benz Cls,300D,0.149,10,8.47,1950.0,Automatic,BS VI,Diesel,18.25,,5.0,"Driver frontal airbag, Front passenger frontal airbag, Curtain airbags",7,Sedan,1435.0,4988,1890.0,Injection,1.26203,High Price Range
Bmw,X7,Xdrive 40I,0.088,5,10.49,2998.0,Automatic,BS VI,Petrol,13.38,,7.0,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag, Driver head airbag, Front passenger head airbag, Front passenger knee airbag, Rear passenger head airbags",9,SUV,1805.0,5151,2000.0,Injection,0.92312,High Price Range
Bmw,X7,Xdrive30D Dpe Signature,0.084,10,10.25,2993.0,Automatic,BS VI,Diesel,13.38,,7.0,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Driver head airbag, Front passenger head airbag, Drive side airbag, Front passenger knee airbag, Rear passenger head airbags",9,SUV,1805.0,5151,2000.0,Injection,0.861,High Price Range
Bmw,M4,Coupe,0.086,7,13.59,2979.0,Automatic,BS IV,Petrol,10.75,,4.0,"Driver head airbag, Driver frontal airbag, Front passenger head airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Front passenger knee airbag, Driver knee airbag, Rear passenger head airbags",10,Coupe,1383.0,4671,1870.0,Injection,1.16874,High Price Range
Porsche,911,Carrera S,0.022,6,17.42,2981.0,Automatic,BS VI,Petrol,8.9,,4.0,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Rear passenger side airbags",4,Coupe,1300.0,4519,1852.0,Injection,0.38324,High Price Range
Porsche,911,Carrera S Cabriolet,0.04,10,18.844,2981.0,Automatic,BS VI,Petrol,9.1,,4.0,"Driver frontal airbag, Front passenger frontal airbag, Rear passenger side airbags, Driver head airbag",4,Convertible,1299.0,4519,1852.0,Injection,0.75376,High Price Range
Nissan,Gtr,3.8 V6,0.03,7,21.240272,3799.0,Automatic,BS IV,Petrol,9.0,,4.0,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",6,Coupe,1370.0,4710,1895.0,Injection,0.63720816,High Price Range
Aston Martin,Vantage,Coupe,0.022,11,29.5,3982.0,Automatic,BS IV,Petrol,8.0,,2.0,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",6,Coupe,1273.0,4465,2153.0,Injection,0.649,High Price Range
Aston Martin,Rapide,Luxe,0.012,12,38.845823,5935.0,Automatic,BS IV,Petrol,12.9,,4.0,"Front passenger frontal airbag, Front passenger side airbag, Driver head airbag, Front passenger head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag",8,Sedan,1360.0,5019,1929.0,Injection,0.466149876,High Price Range
Ferrari,812 Superfast,Superfast,0.011,12,52.0,6496.0,Automatic,BS IV,Petrol,14.9,,2.0,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",4,Coupe,1276.0,4657,1971.0,Injection,0.572,High Price Range
Maruti Suzuki,Alto 800 Tour,H1,1.342,5,0.354235,796.0,Manual,BS IV,Petrol,23.7,,5.0,No airbag,0,Hatchback,1475.0,3430,1490.0,Injection,0.47538337,Low Price Range
Maruti Suzuki,Alto 800 Tour,H1 (O),7.062,8,0.356559,796.0,Manual,BS IV,Petrol,24.7,,5.0,Driver frontal airbag,1,Hatchback,1475.0,3395,1490.0,Injection,2.518019658,Low Price Range
Hyundai,Grand I10 Nios,Magna 1.2 Crdi,0.723,3,0.67509,1186.0,Manual,BS VI,Diesel,20.7,,5.0,"Front passenger frontal airbag, Driver frontal airbag",2,Hatchback,1520.0,3805,1680.0,Injection,0.48809007,Low Price Range
Hyundai,Grand I10 Nios,Era 1.2 Vtvt,1.441,11,0.50499,1197.0,Manual,BS VI,Petrol,20.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1520.0,3805,1680.0,Injection,0.72769059,Low Price Range
Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,1.029,10,0.58961,1197.0,Manual,BS VI,Petrol,20.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1520.0,3805,1680.0,Injection,0.60670869,Low Price Range
Hyundai,Grand I10 Nios,Magna Amt 1.2 Vtvt,1.071,3,0.64261,1197.0,Automatic,BS VI,Petrol,20.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1520.0,3805,1680.0,Injection,0.68823531,Low Price Range
Hyundai,Grand I10 Nios,Sportz 1.2 Vtvt,1.168,4,0.64335,1197.0,Manual,BS VI,Petrol,20.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1520.0,3805,1680.0,Injection,0.7514328,Low Price Range
Hyundai,Grand I10 Nios,Sportz Amt 1.2 Vtvt,0.827,1,0.70335,1197.0,Automatic,BS VI,Petrol,20.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1520.0,3805,1680.0,Injection,0.58167045,Low Price Range
Hyundai,Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,0.78,7,0.67335,1197.0,Manual,BS VI,Petrol,20.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1520.0,3805,1680.0,Injection,0.525213,Low Price Range
Hyundai,Grand I10 Nios,Asta 1.2 Vtvt,0.98,2,0.71895,1197.0,Manual,BS VI,Petrol,20.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1520.0,3805,1680.0,Injection,0.704571,Low Price Range
Hyundai,Grand I10 Nios,Sportz Amt 1.2 Crdi,0.968,12,0.79035,1186.0,Automatic,BS VI,Diesel,20.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1520.0,3805,1680.0,Injection,0.7650588,Low Price Range
Hyundai,Grand I10 Nios,Asta 1.2 Crdi,0.255,7,0.80445,1186.0,Manual,BS VI,Diesel,20.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1520.0,3805,1680.0,Injection,0.20513475,Low Price Range
Hyundai,Xcent,S 1.2,6.077,4,0.643769,1197.0,Manual,BS IV,Petrol,20.14,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1660.0,Injection,3.912184213,Low Price Range
Hyundai,Xcent,S At 1.2,6.209,10,0.733734,1197.0,Automatic,BS IV,Petrol,17.36,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1660.0,Injection,4.555754406,Low Price Range
Hyundai,Xcent,Sx 1.2,6.642,7,0.705546,1197.0,Manual,BS IV,Petrol,20.14,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1660.0,Injection,4.686236532,Low Price Range
Hyundai,Xcent,Sx 1.2 (O),6.512,9,0.782346,1197.0,Manual,BS IV,Petrol,18.25,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1660.0,Injection,5.094637152,Low Price Range
Hyundai,Xcent,S 1.2 Crdi,6.092,3,0.742033,1120.0,Manual,BS IV,Diesel,18.25,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1660.0,Injection,4.520465036,Low Price Range
Hyundai,Xcent,E,6.636,7,0.581078,1197.0,Manual,BS IV,Petrol,18.25,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1660.0,Injection,3.856033608,Low Price Range
Hyundai,Xcent,Sx 1.2 Crdi,6.255,11,0.798558,1120.0,Manual,BS IV,Diesel,25.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1660.0,Injection,4.99498029,Low Price Range
Hyundai,Xcent,Sx 1.2 Crdi (O),6.338,3,0.875358,1120.0,Manual,BS IV,Diesel,25.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1660.0,Injection,5.548019004,Low Price Range
Hyundai,Xcent,E Crdi,6.379,6,0.673261,1197.0,Manual,BS IV,Diesel,18.25,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1660.0,Injection,4.294731919,Low Price Range
Nissan,Micra,Xl (O) Cvt,0.503,4,0.66288,1198.0,Automatic,BS IV,Petrol,19.34,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1530.0,3825,1665.0,Injection,0.33342864,Low Price Range
Nissan,Micra,Xv Cvt,0.224,11,0.781686,1198.0,Automatic,BS IV,Petrol,19.34,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1530.0,3825,1665.0,Injection,0.175097664,Low Price Range
Nissan,Micra,Xld (O),0.041,3,0.743504,1461.0,Manual,BS IV,Diesel,23.080000000000002,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1525.0,3825,1665.0,Injection,0.030483664,Low Price Range
Nissan,Micra,Xvd,0.035,4,0.812964,1461.0,Manual,BS IV,Diesel,23.080000000000002,,5.0,"Driver frontal airbag, Front passenger side airbag",2,Hatchback,1525.0,3825,1665.0,Injection,0.02845374,Low Price Range
Mahindra,Bolero,Zlx,4.451,8,0.942263,2523.0,Manual,BS IV,Diesel,15.959999999999999,,7.0,No airbag,0,SUV,1880.0,4107,1745.0,Injection,4.194012613,Low Price Range
Mahindra,Bolero,Slx,3.976,9,0.917055,2523.0,Manual,BS IV,Diesel,15.959999999999999,,7.0,No airbag,0,SUV,1880.0,4107,1745.0,Injection,3.64621068,Low Price Range
Mahindra,Bolero,Sle,4.024,4,0.86072,2523.0,Manual,BS IV,Diesel,15.959999999999999,,7.0,No airbag,0,SUV,1880.0,4107,1745.0,Injection,3.46353728,Low Price Range
Mahindra,Bolero,Ex,4.366,2,0.815883,2523.0,Manual,BS IV,Diesel,15.959999999999999,,7.0,No airbag,0,SUV,1910.0,4221,1745.0,Injection,3.562145178,Low Price Range
Mahindra,Bolero,Ex Non Ac,4.058,12,0.773678,2523.0,Manual,BS IV,Diesel,15.959999999999999,,7.0,No airbag,0,SUV,1910.0,4221,1745.0,Injection,3.139585324,Low Price Range
Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,0.885,4,1.102689,1248.0,Manual,BS IV,Diesel,28.089999999999996,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,0.975879765,Low Price Range
Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,1.552,4,0.919689,1248.0,Manual,BS IV,Diesel,28.089999999999996,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,1.427357328,Low Price Range
Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,0.443,11,0.980689,1248.0,Manual,BS IV,Diesel,28.089999999999996,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,0.434445227,Low Price Range
Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,0.863,5,1.062689,1248.0,Manual,BS IV,Diesel,28.089999999999996,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,0.917100607,Low Price Range
Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,0.521,9,0.819689,1462.0,Manual,BS VI,Petrol,21.56,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,0.427057969,Low Price Range
Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid,0.394,5,0.881689,1462.0,Manual,BS VI,Petrol,21.56,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,0.347385466,Low Price Range
Maruti Suzuki,Ciaz,1.5L Zeta Smart Hybrid,0.662,5,0.958689,1462.0,Manual,BS VI,Petrol,21.56,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,0.634652118,Low Price Range
Maruti Suzuki,Ciaz,1.5L Alpha Smart Hybrid,0.558,6,0.997689,1462.0,Manual,BS VI,Petrol,21.56,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,0.556710462,Low Price Range
Maruti Suzuki,Ciaz,1.5L Delta At Smart Hybrid,1.218,11,0.980689,1462.0,Automatic,BS VI,Petrol,20.28,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,1.194479202,Low Price Range
Maruti Suzuki,Ciaz,1.5L Zeta At Smart Hybrid,0.497,11,1.058688,1462.0,Automatic,BS VI,Petrol,20.28,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,0.526167936,Low Price Range
Maruti Suzuki,Ciaz,1.5L Alpha At Smart Hybrid,1.721,1,1.098689,1462.0,Automatic,BS VI,Petrol,20.28,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,1.890843769,Low Price Range
Maruti Suzuki,Ciaz,1.5L Alpha,0.879,4,1.138189,1498.0,Manual,BS IV,Diesel,26.82,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,1.000468131,Low Price Range
Maruti Suzuki,Ciaz,1.5L Delta,0.341,3,0.997689,1498.0,Manual,BS IV,Diesel,26.32,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,0.340211949,Low Price Range
Maruti Suzuki,Ciaz,1.5L Zeta,0.896,1,1.109189,1498.0,Manual,BS IV,Diesel,26.32,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1485.0,4490,1730.0,Injection,0.993833344,Low Price Range
Skoda,Rapid,1.6 Mpi Ambition,0.124,1,0.998599,1598.0,Manual,BS IV,Petrol,15.41,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.123826276,Low Price Range
Skoda,Rapid,1.5 Tdi Cr Active,0.219,2,1.006139,1498.0,Manual,BS IV,Diesel,21.130000000000003,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.220344441,Low Price Range
Skoda,Rapid,1.6 Mpi Active,0.423,7,0.881916,1598.0,Manual,BS IV,Petrol,15.41,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.373050468,Low Price Range
Skoda,Rapid,1.5 Tdi Cr Ambition,0.083,2,1.129599,1498.0,Manual,BS IV,Diesel,21.130000000000003,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.093756717,Low Price Range
Skoda,Rapid,1.5 Tdi Cr Ambition At,0.355,3,1.249599,1498.0,Automatic,BS IV,Diesel,21.72,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.443607645,Low Price Range
Skoda,Rapid,1.6 Mpi Style At,0.674,3,1.243599,1598.0,Automatic,BS IV,Petrol,14.84,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.838185726,Low Price Range
Skoda,Rapid,1.5 Tdi Cr Style At,0.589,6,1.399599,1498.0,Automatic,BS IV,Diesel,21.72,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.824363811,Low Price Range
Skoda,Rapid,1.5 Tdi Cr Style,0.694,1,1.273599,1498.0,Manual,BS IV,Diesel,21.130000000000003,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.883877706,Low Price Range
Skoda,Rapid,1.6 Mpi Style,0.348,1,1.115599,1598.0,Manual,BS IV,Petrol,15.41,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.388228452,Low Price Range
Skoda,Rapid,1.6 Mpi Ambition At,0.021,4,0.999599,1598.0,Automatic,BS IV,Petrol,14.84,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.020991579,Low Price Range
Skoda,Rapid,Onyx Mt Petrol,0.147,10,0.975599,1598.0,Manual,BS IV,Petrol,15.41,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.143413053,Low Price Range
Skoda,Rapid,Onyx At Petrol,0.491,8,1.099599,1598.0,Automatic,BS IV,Petrol,14.84,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.539903109,Low Price Range
Skoda,Rapid,Onyx Mt Diesel,0.113,8,1.158599,1498.0,Manual,BS IV,Diesel,21.130000000000003,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,0.130921687,Low Price Range
Skoda,Rapid,Onyx At Diesel,0.838,2,1.273599,1498.0,Automatic,BS IV,Diesel,21.72,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1466.0,4413,1699.0,Injection,1.067275962,Low Price Range
Fiat,Abarth Punto,1.4 T-Jet,0.197,10,0.98097,1368.0,Manual,BS IV,Petrol,16.3,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1505.0,3989,1687.0,Injection,0.19325109,Low Price Range
Hyundai,Creta,1.4 Crdi E Plus,10.882,11,0.99999,1396.0,Manual,BS IV,Diesel,21.380000000000003,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,10.88189118,Low Price Range
Hyundai,Creta,1.6 Vtvt E Plus,10.677,1,0.99999,1591.0,Manual,BS IV,Petrol,15.290000000000001,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,10.67689323,Low Price Range
Hyundai,Creta,1.6 Vtvt Sx,10.35,3,1.232534,1591.0,Manual,BS IV,Petrol,15.290000000000001,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,12.7567269,Low Price Range
Hyundai,Creta,1.6 Vtvt Sx (O),7.019,10,1.394437,1591.0,Manual,BS IV,Petrol,15.290000000000001,,5.0,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",6,SUV,1630.0,4270,1780.0,Injection,9.787553303,Low Price Range
Hyundai,Creta,1.6 Vtvt Sx At,6.53,7,1.377363,1591.0,Automatic,BS IV,Petrol,15.290000000000001,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,8.99418039,Low Price Range
Hyundai,Creta,1.6 Vtvt Sx Dual Tone,10.024,1,1.287041,1591.0,Automatic,BS IV,Petrol,15.290000000000001,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,12.901298984,Low Price Range
Hyundai,Creta,1.4 Crdi S,10.276,11,1.197919,1396.0,Manual,BS IV,Diesel,21.380000000000003,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,12.309815644,Low Price Range
Hyundai,Creta,1.6 Crdi Sx,6.094,11,1.366797,1582.0,Manual,BS IV,Diesel,19.669999999999998,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,8.329260918,Low Price Range
Hyundai,Creta,1.6 Crdi Sx (O),7.702,4,1.543564,1582.0,Manual,BS IV,Diesel,19.669999999999998,,5.0,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",6,SUV,1630.0,4270,1780.0,Injection,11.888529928,Medium Price Range
Hyundai,Creta,1.6 Crdi Sx At,6.174,3,1.527395,1582.0,Automatic,BS IV,Diesel,17.009999999999998,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,9.43013673,Medium Price Range
Hyundai,Creta,1.6 Crdi Sx Dual Tone,6.065,9,1.421208,1582.0,Manual,BS IV,Diesel,19.669999999999998,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,8.61962652,Low Price Range
Hyundai,Creta,1.6 Crdi S At,6.897,3,1.336033,1582.0,Automatic,BS IV,Diesel,17.009999999999998,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,9.214619601,Low Price Range
Hyundai,Creta,1.6 Vtvt Sx (O) Executive,6.886,5,1.422937,1591.0,Manual,BS IV,Petrol,15.290000000000001,,5.0,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",6,SUV,1630.0,4270,1780.0,Injection,9.798344182,Low Price Range
Hyundai,Creta,1.6 Crdi Sx (O) Executive,6.689,9,1.572064,1582.0,Manual,BS IV,Diesel,19.669999999999998,,5.0,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",6,SUV,1630.0,4270,1780.0,Injection,10.515536096,Medium Price Range
Hyundai,Creta,1.4 Crdi Ex,10.539,8,1.107167,1396.0,Manual,BS IV,Diesel,21.380000000000003,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,11.668433013,Low Price Range
Hyundai,Creta,1.6 Vtvt Ex,10.103,8,1.092192,1591.0,Manual,BS IV,Petrol,15.290000000000001,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,11.034415776,Low Price Range
Hyundai,Creta,Sports Edition Petrol,10.252,4,1.279983,1591.0,Manual,BS IV,Petrol,15.290000000000001,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1630.0,4270,1780.0,Injection,13.122385716,Low Price Range
Hyundai,Creta,Sports Edition Diesel,6.07,12,1.414247,1582.0,Manual,BS IV,Diesel,19.669999999999998,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1665.0,4270,1780.0,Injection,8.58447929,Low Price Range
Tata,Harrier,Revotorq Xe,7.759,8,1.345363,1956.0,Manual,BS VI,Diesel,16.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,SUV,1706.0,4598,1894.0,Injection,10.438671517,Low Price Range
Tata,Harrier,Revotorq Xm,6.732,7,1.471368,1956.0,Manual,BS VI,Diesel,16.7,,5.0,"Front passenger frontal airbag, Driver frontal airbag",2,SUV,1706.0,4598,1894.0,Injection,9.905249376,Low Price Range
Tata,Harrier,Revotorq Xt,5.885,7,1.591368,1956.0,Manual,BS VI,Diesel,16.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1706.0,4598,1894.0,Injection,9.36520068,Medium Price Range
Tata,Harrier,Revotorq Xz,5.692,2,1.721368,1956.0,Manual,BS VI,Diesel,16.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1706.0,4598,1894.0,Injection,9.798026656,Medium Price Range
Tata,Harrier,Revotorq Xz Dual Tone,6.572,9,1.732231,1956.0,Manual,BS VI,Diesel,16.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1706.0,4598,1894.0,Injection,11.384222132,Medium Price Range
Tata,Harrier,Revotorq Dark Edition,6.991,2,1.730755,1956.0,Manual,BS VI,Diesel,16.7,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1706.0,4598,1894.0,Injection,12.099708205,Medium Price Range
Isuzu,Dmax V-Cross,Standard,0.531,12,1.654783,2499.0,Manual,BS IV,Diesel,10.3,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Pick-up,1840.0,5295,1860.0,Injection,0.878689773,Medium Price Range
